"","pt","varName","gcm","Rcp","era","x.mean","x.sd"
"282","YT","tg_mean","MIROC-ESM","rcp85","2041-2070",5.28634146525516,0.505215057668708
"283","YT","tg_mean","MIROC5","rcp85","2071-2100",7.67820125141527,1.60448978514157
"284","YT","tg_mean","MIROC5","rcp85","2041-2070",4.33239069840138,0.934921614485882
"285","YT","tg_mean","MPI-ESM-LR","rcp85","2071-2100",7.33178633941224,0.91758320550316
"286","YT","tg_mean","MPI-ESM-LR","rcp85","2041-2070",4.12438350694398,0.548839236578949
"287","YT","tg_mean","MPI-ESM-MR","rcp85","2071-2100",7.0423434921145,1.04545702326772
"288","YT","tg_mean","MPI-ESM-MR","rcp85","2041-2070",4.19513664154563,0.673466118960592
"289","YT","tg_mean","MRI-CGCM3","rcp85","2071-2100",4.08427301609106,0.478865017849385
"290","YT","tg_mean","MRI-CGCM3","rcp85","2041-2070",2.48751391967815,0.258666556604021
"291","YT","tg_mean","NorESM1-ME","rcp85","2071-2100",7.64826853089149,1.22635238379107
"292","YT","tg_mean","NorESM1-ME","rcp85","2041-2070",3.70577914878203,0.639551868542676
"293","YT","tg_mean","NorESM1-M","rcp85","2071-2100",6.64469307354193,1.03700591700665
"294","YT","tg_mean","NorESM1-M","rcp85","2041-2070",3.84666365614695,0.658030652351331
"295","YT","tg_mean","bcc-csm1-1-m","rcp85","2071-2100",5.36833680858801,0.56214471972146
"296","YT","tg_mean","bcc-csm1-1-m","rcp85","2041-2070",3.16505871605963,0.352961995405173
"297","YT","tg_mean","bcc-csm1-1","rcp85","2071-2100",5.92916827847272,0.324543831839202
"298","YT","tg_mean","bcc-csm1-1","rcp85","2041-2070",4.08411635208,0.229464409718494
"299","YT","tg_mean","ACCESS1-0","rcp85","2071-2100",7.78064068502588,1.20217582276139
"300","YT","tg_mean","ACCESS1-0","rcp85","2041-2070",4.94600149181326,0.998796881630897
"301","SK","tg_mean","BNU-ESM","rcp45","2071-2100",4.52276584429619,0.424582254558411
"302","SK","tg_mean","BNU-ESM","rcp45","2041-2070",3.67806278130947,0.380032614886581
"303","SK","tg_mean","CCSM4","rcp45","2071-2100",2.93538685334034,0.109994761212769
"304","SK","tg_mean","CCSM4","rcp45","2041-2070",2.38960526873182,0.140684643365473
"305","SK","tg_mean","CESM1-CAM5","rcp45","2071-2100",4.28391012222895,0.360143969188726
"306","SK","tg_mean","CESM1-CAM5","rcp45","2041-2070",3.06516187174337,0.158131119950987
"307","SK","tg_mean","CNRM-CM5","rcp45","2071-2100",3.21693022490103,0.147538240349154
"308","SK","tg_mean","CNRM-CM5","rcp45","2041-2070",2.40404983333774,0.144680324466411
"309","SK","tg_mean","CSIRO-Mk3-6-0","rcp45","2071-2100",3.77314524661689,0.140022607411019
"310","SK","tg_mean","CSIRO-Mk3-6-0","rcp45","2041-2070",3.09636977224639,0.219932491560136
"311","SK","tg_mean","CanESM2","rcp45","2071-2100",4.49047752193638,0.155710234680957
"312","SK","tg_mean","CanESM2","rcp45","2041-2070",3.69686468609007,0.123202043860328
"313","SK","tg_mean","FGOALS-g2","rcp45","2071-2100",2.43551862045324,0.128414082798458
"314","SK","tg_mean","FGOALS-g2","rcp45","2041-2070",2.36697029789567,0.061268665734515
"315","SK","tg_mean","GFDL-CM3","rcp45","2071-2100",4.18090389936398,0.561510673586557
"316","SK","tg_mean","GFDL-CM3","rcp45","2041-2070",3.2231532899372,0.571537391535037
"317","SK","tg_mean","GFDL-ESM2G","rcp45","2071-2100",2.28939832451738,0.126149563994495
"318","SK","tg_mean","GFDL-ESM2G","rcp45","2041-2070",2.27880364531404,0.107702684610373
"319","SK","tg_mean","GFDL-ESM2M","rcp45","2071-2100",1.56120330970604,0.265335275547505
"320","SK","tg_mean","GFDL-ESM2M","rcp45","2041-2070",1.41724325726916,0.439013679294603
"321","SK","tg_mean","HadGEM2-AO","rcp45","2071-2100",5.01396577563875,0.540435686413284
"322","SK","tg_mean","HadGEM2-AO","rcp45","2041-2070",3.56877397434973,0.445268961659812
"323","SK","tg_mean","HadGEM2-ES","rcp45","2071-2100",5.28853706768898,0.19101878730567
"324","SK","tg_mean","HadGEM2-ES","rcp45","2041-2070",4.10622670322587,0.158782511143609
"325","SK","tg_mean","IPSL-CM5A-LR","rcp45","2071-2100",3.35429435009723,0.198458987301151
"326","SK","tg_mean","IPSL-CM5A-LR","rcp45","2041-2070",2.79689312203503,0.135609213118508
"327","SK","tg_mean","IPSL-CM5A-MR","rcp45","2071-2100",3.42294680099665,0.0959932025083352
"328","SK","tg_mean","IPSL-CM5A-MR","rcp45","2041-2070",3.13690346715611,0.126105046308481
"329","SK","tg_mean","MIROC-ESM-CHEM","rcp45","2071-2100",5.44569045069056,0.314024706362021
"330","SK","tg_mean","MIROC-ESM-CHEM","rcp45","2041-2070",4.76196662529365,0.314886741142199
"331","SK","tg_mean","MIROC-ESM","rcp45","2071-2100",5.30262376878645,0.216921874732923
"332","SK","tg_mean","MIROC-ESM","rcp45","2041-2070",4.21948017218174,0.214780038229704
"333","SK","tg_mean","MIROC5","rcp45","2071-2100",4.311210734583,0.10190129976485
"334","SK","tg_mean","MIROC5","rcp45","2041-2070",3.66514113010504,0.121851739235266
"335","SK","tg_mean","MPI-ESM-LR","rcp45","2071-2100",2.57162676324378,0.254172112781221
"336","SK","tg_mean","MPI-ESM-LR","rcp45","2041-2070",2.29951132927741,0.302529742034988
"337","SK","tg_mean","MPI-ESM-MR","rcp45","2071-2100",3.17057985247988,0.251413314754086
"338","SK","tg_mean","MPI-ESM-MR","rcp45","2041-2070",2.23190668857459,0.117071776436101
"339","SK","tg_mean","MRI-CGCM3","rcp45","2071-2100",1.90679557062251,0.147120802692533
"340","SK","tg_mean","MRI-CGCM3","rcp45","2041-2070",1.37643671146917,0.122848020193595
"341","SK","tg_mean","NorESM1-ME","rcp45","2071-2100",3.90889236476872,0.16275942522403
"342","SK","tg_mean","NorESM1-ME","rcp45","2041-2070",2.80423172370537,0.0737416035072199
"343","SK","tg_mean","NorESM1-M","rcp45","2071-2100",3.75408140151373,0.335983905826397
"344","SK","tg_mean","NorESM1-M","rcp45","2041-2070",3.21862468852863,0.239993546396549
"345","SK","tg_mean","bcc-csm1-1-m","rcp45","2071-2100",3.1705928126693,0.277576523392543
"346","SK","tg_mean","bcc-csm1-1-m","rcp45","2041-2070",2.09842554950492,0.0773387537113839
"347","SK","tg_mean","bcc-csm1-1","rcp45","2071-2100",3.32542802459432,0.215367431018901
"348","SK","tg_mean","bcc-csm1-1","rcp45","2041-2070",2.98666657712354,0.121892069085421
"349","SK","tg_mean","ACCESS1-0","rcp45","2071-2100",4.5875756279294,0.206691434965362
"350","SK","tg_mean","ACCESS1-0","rcp45","2041-2070",3.53708278549301,0.0738763528120131
"351","SK","tg_mean","BNU-ESM","rcp85","2071-2100",7.65532135685563,0.864005435364238
"352","SK","tg_mean","BNU-ESM","rcp85","2041-2070",4.92299755025299,0.537230402779763
"353","SK","tg_mean","CCSM4","rcp85","2071-2100",5.72548422557769,0.289955645310064
"354","SK","tg_mean","CCSM4","rcp85","2041-2070",3.54798335184306,0.224030858083234
"355","SK","tg_mean","CESM1-CAM5","rcp85","2071-2100",6.54607806839309,0.358705854277554
"356","SK","tg_mean","CESM1-CAM5","rcp85","2041-2070",3.85325828187671,0.215938470813939
"357","SK","tg_mean","CNRM-CM5","rcp85","2071-2100",5.44701744070698,0.250270349009291
"358","SK","tg_mean","CNRM-CM5","rcp85","2041-2070",3.23553259611686,0.167491830885145
"359","SK","tg_mean","CSIRO-Mk3-6-0","rcp85","2071-2100",6.79029789949075,0.136858172130279
"360","SK","tg_mean","CSIRO-Mk3-6-0","rcp85","2041-2070",3.82327930521576,0.122476824284377
"361","SK","tg_mean","CanESM2","rcp85","2071-2100",7.48643356047588,0.359454545203985
"362","SK","tg_mean","CanESM2","rcp85","2041-2070",4.39740301901366,0.202542419994077
"363","SK","tg_mean","FGOALS-g2","rcp85","2071-2100",5.34103778581241,0.257136238805791
"364","SK","tg_mean","FGOALS-g2","rcp85","2041-2070",3.17953789317525,0.11741629469603
"365","SK","tg_mean","GFDL-CM3","rcp85","2071-2100",7.09244916155622,1.00068490009299
"366","SK","tg_mean","GFDL-CM3","rcp85","2041-2070",4.21619944361262,0.584111133010837
"367","SK","tg_mean","GFDL-ESM2G","rcp85","2071-2100",4.44302947482307,0.13763807363999
"368","SK","tg_mean","GFDL-ESM2G","rcp85","2041-2070",2.36618617531303,0.140748836993779
"369","SK","tg_mean","GFDL-ESM2M","rcp85","2071-2100",3.3914695597473,0.28059452581693
"370","SK","tg_mean","GFDL-ESM2M","rcp85","2041-2070",2.11694074066091,0.205727138470171
"371","SK","tg_mean","HadGEM2-AO","rcp85","2071-2100",7.33647940486739,0.248581617439515
"372","SK","tg_mean","HadGEM2-AO","rcp85","2041-2070",5.01843567383595,0.160773456059038
"373","SK","tg_mean","HadGEM2-ES","rcp85","2071-2100",8.45625096656781,0.455003705134596
"374","SK","tg_mean","HadGEM2-ES","rcp85","2041-2070",5.19560569594234,0.191491033150612
"375","SK","tg_mean","IPSL-CM5A-LR","rcp85","2071-2100",6.7724149766224,0.375300744986421
"376","SK","tg_mean","IPSL-CM5A-LR","rcp85","2041-2070",3.85023511428655,0.278021208758739
"377","SK","tg_mean","IPSL-CM5A-MR","rcp85","2071-2100",6.91283678397154,0.2501651949872
"378","SK","tg_mean","IPSL-CM5A-MR","rcp85","2041-2070",4.33921578325036,0.0955940306984794
"379","SK","tg_mean","MIROC-ESM-CHEM","rcp85","2071-2100",9.05625544728099,0.582433534196576
"380","SK","tg_mean","MIROC-ESM-CHEM","rcp85","2041-2070",5.52158704504266,0.282280371642354
"381","SK","tg_mean","MIROC-ESM","rcp85","2071-2100",8.52386537298456,0.429978381902108
"382","SK","tg_mean","MIROC-ESM","rcp85","2041-2070",5.62977884199236,0.229453008232024
"383","SK","tg_mean","MIROC5","rcp85","2071-2100",7.54832104147175,0.557260896307482
"384","SK","tg_mean","MIROC5","rcp85","2041-2070",4.74882237227647,0.216309711323712
"385","SK","tg_mean","MPI-ESM-LR","rcp85","2071-2100",5.7499486816513,0.513506358110665
"386","SK","tg_mean","MPI-ESM-LR","rcp85","2041-2070",3.50299796079978,0.22780242806244
"387","SK","tg_mean","MPI-ESM-MR","rcp85","2071-2100",5.77741217668796,0.431972470730139
"388","SK","tg_mean","MPI-ESM-MR","rcp85","2041-2070",3.71916265198679,0.251746787312617
"389","SK","tg_mean","MRI-CGCM3","rcp85","2071-2100",3.52357608066016,0.313944735073797
"390","SK","tg_mean","MRI-CGCM3","rcp85","2041-2070",1.99142126825862,0.251214962546737
"391","SK","tg_mean","NorESM1-ME","rcp85","2071-2100",6.51451465188762,0.292220409977655
"392","SK","tg_mean","NorESM1-ME","rcp85","2041-2070",3.97358704947091,0.17516856900178
"393","SK","tg_mean","NorESM1-M","rcp85","2071-2100",6.50217275241594,0.322983867716007
"394","SK","tg_mean","NorESM1-M","rcp85","2041-2070",3.68461956788888,0.312897159673779
"395","SK","tg_mean","bcc-csm1-1-m","rcp85","2071-2100",4.98558059327808,0.429246646496676
"396","SK","tg_mean","bcc-csm1-1-m","rcp85","2041-2070",3.04486286501229,0.241594311928792
"397","SK","tg_mean","bcc-csm1-1","rcp85","2071-2100",6.30021830872222,0.359545324439186
"398","SK","tg_mean","bcc-csm1-1","rcp85","2041-2070",4.01896729280343,0.205023217489792
"399","SK","tg_mean","ACCESS1-0","rcp85","2071-2100",7.5192925313136,0.208504970053519
"400","SK","tg_mean","ACCESS1-0","rcp85","2041-2070",4.47753744858962,0.176605619235424
"401","QC","tg_mean","BNU-ESM","rcp45","2071-2100",4.26482655512685,0.504282992807367
"402","QC","tg_mean","BNU-ESM","rcp45","2041-2070",3.42575345682902,0.543915336660306
"403","QC","tg_mean","CCSM4","rcp45","2071-2100",2.81859351885096,0.264168073940623
"404","QC","tg_mean","CCSM4","rcp45","2041-2070",2.61379168654773,0.220505985968891
"405","QC","tg_mean","CESM1-CAM5","rcp45","2071-2100",3.99182398258751,0.570481061682298
"406","QC","tg_mean","CESM1-CAM5","rcp45","2041-2070",3.11788786998187,0.432927367439124
"407","QC","tg_mean","CNRM-CM5","rcp45","2071-2100",3.22688264533273,0.303757998274049
"408","QC","tg_mean","CNRM-CM5","rcp45","2041-2070",2.43568017511239,0.225613864877451
"409","QC","tg_mean","CSIRO-Mk3-6-0","rcp45","2071-2100",2.57434004599938,0.624844758391276
"410","QC","tg_mean","CSIRO-Mk3-6-0","rcp45","2041-2070",1.92770879253817,0.54867682415143
"411","QC","tg_mean","CanESM2","rcp45","2071-2100",4.79399689772202,0.599135176844867
"412","QC","tg_mean","CanESM2","rcp45","2041-2070",4.09514806225641,0.535584998410647
"413","QC","tg_mean","FGOALS-g2","rcp45","2071-2100",2.54499292425441,0.293845981720741
"414","QC","tg_mean","FGOALS-g2","rcp45","2041-2070",2.17560150917785,0.275076301931665
"415","QC","tg_mean","GFDL-CM3","rcp45","2071-2100",6.60911868503362,1.52681308491551
"416","QC","tg_mean","GFDL-CM3","rcp45","2041-2070",5.63464981698251,1.37121025667337
"417","QC","tg_mean","GFDL-ESM2G","rcp45","2071-2100",2.17349509804961,0.310073026537984
"418","QC","tg_mean","GFDL-ESM2G","rcp45","2041-2070",2.18155289939107,0.200983957226038
"419","QC","tg_mean","GFDL-ESM2M","rcp45","2071-2100",2.25224668081191,0.391309662543417
"420","QC","tg_mean","GFDL-ESM2M","rcp45","2041-2070",2.14289205097142,0.416716584904518
"421","QC","tg_mean","HadGEM2-AO","rcp45","2071-2100",4.93288455525889,0.603672593112404
"422","QC","tg_mean","HadGEM2-AO","rcp45","2041-2070",4.0951429290425,0.441806523511061
"423","QC","tg_mean","HadGEM2-ES","rcp45","2071-2100",5.60689548519171,0.832778437198028
"424","QC","tg_mean","HadGEM2-ES","rcp45","2041-2070",4.20263465943865,0.499194894095838
"425","QC","tg_mean","IPSL-CM5A-LR","rcp45","2071-2100",3.84144863596037,0.268388390551942
"426","QC","tg_mean","IPSL-CM5A-LR","rcp45","2041-2070",2.96396962204529,0.296036814683625
"427","QC","tg_mean","IPSL-CM5A-MR","rcp45","2071-2100",3.53219167246307,0.296139021429819
"428","QC","tg_mean","IPSL-CM5A-MR","rcp45","2041-2070",2.65748995776143,0.168208940094564
"429","QC","tg_mean","MIROC-ESM-CHEM","rcp45","2071-2100",5.49885051711101,0.715578290263673
"430","QC","tg_mean","MIROC-ESM-CHEM","rcp45","2041-2070",4.55647528429283,0.547956312320889
"431","QC","tg_mean","MIROC-ESM","rcp45","2071-2100",5.42478046837158,0.647660508184099
"432","QC","tg_mean","MIROC-ESM","rcp45","2041-2070",4.31398049496818,0.514469054285173
"433","QC","tg_mean","MIROC5","rcp45","2071-2100",4.08201151932671,0.596649588474292
"434","QC","tg_mean","MIROC5","rcp45","2041-2070",3.10991370500234,0.548367513422601
"435","QC","tg_mean","MPI-ESM-LR","rcp45","2071-2100",3.07958292163175,0.451174979628398
"436","QC","tg_mean","MPI-ESM-LR","rcp45","2041-2070",2.57706828178099,0.462788375809153
"437","QC","tg_mean","MPI-ESM-MR","rcp45","2071-2100",2.87191319698666,0.310199589116142
"438","QC","tg_mean","MPI-ESM-MR","rcp45","2041-2070",2.02982192030545,0.22427019420711
"439","QC","tg_mean","MRI-CGCM3","rcp45","2071-2100",2.34354260610633,0.22019000699141
"440","QC","tg_mean","MRI-CGCM3","rcp45","2041-2070",1.88397923997835,0.149758410106817
"441","QC","tg_mean","NorESM1-ME","rcp45","2071-2100",4.00672715027295,0.541390310038186
"442","QC","tg_mean","NorESM1-ME","rcp45","2041-2070",2.89463058277348,0.425386540805474
"443","QC","tg_mean","NorESM1-M","rcp45","2071-2100",3.67754358213856,0.470304995089024
"444","QC","tg_mean","NorESM1-M","rcp45","2041-2070",3.13921674362516,0.390448838584717
"445","QC","tg_mean","bcc-csm1-1-m","rcp45","2071-2100",3.15015733982312,0.287404583197727
"446","QC","tg_mean","bcc-csm1-1-m","rcp45","2041-2070",2.47532698700677,0.198075647691951
"447","QC","tg_mean","bcc-csm1-1","rcp45","2071-2100",3.66832273387052,0.41091730623063
"448","QC","tg_mean","bcc-csm1-1","rcp45","2041-2070",3.27409334396466,0.324469699180905
"449","QC","tg_mean","ACCESS1-0","rcp45","2071-2100",4.61370895781937,0.430131279637857
"450","QC","tg_mean","ACCESS1-0","rcp45","2041-2070",3.51185188440336,0.33757159886793
"451","QC","tg_mean","BNU-ESM","rcp85","2071-2100",7.77180055160138,0.926082908468755
"452","QC","tg_mean","BNU-ESM","rcp85","2041-2070",4.73295759498008,0.669188151604965
"453","QC","tg_mean","CCSM4","rcp85","2071-2100",5.82570044108611,0.648727532664244
"454","QC","tg_mean","CCSM4","rcp85","2041-2070",3.54930080549775,0.391207970629719
"455","QC","tg_mean","CESM1-CAM5","rcp85","2071-2100",6.58721576291089,0.957839682550742
"456","QC","tg_mean","CESM1-CAM5","rcp85","2041-2070",4.26308772354209,0.622141865234332
"457","QC","tg_mean","CNRM-CM5","rcp85","2071-2100",5.59830729141559,0.714941248226465
"458","QC","tg_mean","CNRM-CM5","rcp85","2041-2070",3.36609772433532,0.434100561873657
"459","QC","tg_mean","CSIRO-Mk3-6-0","rcp85","2071-2100",5.43675021483122,0.814824033575661
"460","QC","tg_mean","CSIRO-Mk3-6-0","rcp85","2041-2070",2.72260224843898,0.539213443638829
"461","QC","tg_mean","CanESM2","rcp85","2071-2100",7.92842291938269,0.928764601469937
"462","QC","tg_mean","CanESM2","rcp85","2041-2070",4.81540147629033,0.602047563457619
"463","QC","tg_mean","FGOALS-g2","rcp85","2071-2100",5.02439981227637,0.538880741476336
"464","QC","tg_mean","FGOALS-g2","rcp85","2041-2070",3.17573123901379,0.387729329873688
"465","QC","tg_mean","GFDL-CM3","rcp85","2071-2100",9.87744915088763,1.66054351257143
"466","QC","tg_mean","GFDL-CM3","rcp85","2041-2070",6.54590326490543,1.53698128763937
"467","QC","tg_mean","GFDL-ESM2G","rcp85","2071-2100",4.85540707083819,0.368590619518635
"468","QC","tg_mean","GFDL-ESM2G","rcp85","2041-2070",2.87332109934675,0.298730828036
"469","QC","tg_mean","GFDL-ESM2M","rcp85","2071-2100",4.32879713843518,0.490921338224991
"470","QC","tg_mean","GFDL-ESM2M","rcp85","2041-2070",3.03578745453788,0.384894595666107
"471","QC","tg_mean","HadGEM2-AO","rcp85","2071-2100",7.85450315969766,0.872622278811479
"472","QC","tg_mean","HadGEM2-AO","rcp85","2041-2070",4.84003447959072,0.382789411091669
"473","QC","tg_mean","HadGEM2-ES","rcp85","2071-2100",9.24769720333046,1.31398332550403
"474","QC","tg_mean","HadGEM2-ES","rcp85","2041-2070",5.36221638416912,0.702773405259509
"475","QC","tg_mean","IPSL-CM5A-LR","rcp85","2071-2100",6.82858080905851,0.607560397406726
"476","QC","tg_mean","IPSL-CM5A-LR","rcp85","2041-2070",4.20601314424539,0.410764722061397
"477","QC","tg_mean","IPSL-CM5A-MR","rcp85","2071-2100",6.47087145675522,0.567199446410833
"478","QC","tg_mean","IPSL-CM5A-MR","rcp85","2041-2070",4.02296041013552,0.301917335992438
"479","QC","tg_mean","MIROC-ESM-CHEM","rcp85","2071-2100",9.18028720551034,0.983591238752745
"480","QC","tg_mean","MIROC-ESM-CHEM","rcp85","2041-2070",5.86346283169887,0.629672426019374
"481","QC","tg_mean","MIROC-ESM","rcp85","2071-2100",8.77067109238938,0.950316023039076
"482","QC","tg_mean","MIROC-ESM","rcp85","2041-2070",5.60341604215652,0.680582622709488
"483","QC","tg_mean","MIROC5","rcp85","2071-2100",8.21524997138356,1.31460375460055
"484","QC","tg_mean","MIROC5","rcp85","2041-2070",4.88817127328338,0.689951591077634
"485","QC","tg_mean","MPI-ESM-LR","rcp85","2071-2100",5.9527582459888,0.717754253551005
"486","QC","tg_mean","MPI-ESM-LR","rcp85","2041-2070",3.43031135609548,0.384507157606756
"487","QC","tg_mean","MPI-ESM-MR","rcp85","2071-2100",5.5524643928045,0.619357317029831
"488","QC","tg_mean","MPI-ESM-MR","rcp85","2041-2070",3.41325377438779,0.397578930689701
"489","QC","tg_mean","MRI-CGCM3","rcp85","2071-2100",4.95137271359497,0.496911646187899
"490","QC","tg_mean","MRI-CGCM3","rcp85","2041-2070",2.82600689583981,0.269110627333637
"491","QC","tg_mean","NorESM1-ME","rcp85","2071-2100",6.48903170101781,0.788732546347745
"492","QC","tg_mean","NorESM1-ME","rcp85","2041-2070",4.25755842285879,0.464499204430356
"493","QC","tg_mean","NorESM1-M","rcp85","2071-2100",6.82733342677917,0.907398373028571
"494","QC","tg_mean","NorESM1-M","rcp85","2041-2070",3.81531356011601,0.515865231217259
"495","QC","tg_mean","bcc-csm1-1-m","rcp85","2071-2100",5.57472304476839,0.460798831081514
"496","QC","tg_mean","bcc-csm1-1-m","rcp85","2041-2070",3.59528838918503,0.190891863212944
"497","QC","tg_mean","bcc-csm1-1","rcp85","2071-2100",6.24200594089782,0.537648306316158
"498","QC","tg_mean","bcc-csm1-1","rcp85","2041-2070",4.22973824206433,0.350565486454976
"499","QC","tg_mean","ACCESS1-0","rcp85","2071-2100",8.06757659189015,0.914881284225872
"500","QC","tg_mean","ACCESS1-0","rcp85","2041-2070",5.11573590995976,0.576028318626928
"501","PE","tg_mean","BNU-ESM","rcp45","2071-2100",3.75593927556818,0.017606323476707
"502","PE","tg_mean","BNU-ESM","rcp45","2041-2070",2.76191572709517,0.0126124064750911
"503","PE","tg_mean","CCSM4","rcp45","2071-2100",2.41743071584991,0.0480162642626217
"504","PE","tg_mean","CCSM4","rcp45","2041-2070",2.21942601059422,0.0548903708362424
"505","PE","tg_mean","CESM1-CAM5","rcp45","2071-2100",3.50495494495739,0.0842786228688675
"506","PE","tg_mean","CESM1-CAM5","rcp45","2041-2070",2.67628247810133,0.0768163797406134
"507","PE","tg_mean","CNRM-CM5","rcp45","2071-2100",3.03831213748816,0.0475975443853276
"508","PE","tg_mean","CNRM-CM5","rcp45","2041-2070",2.44472471294981,0.0360276176611677
"509","PE","tg_mean","CSIRO-Mk3-6-0","rcp45","2071-2100",2.62235162908381,0.0691333958897457
"510","PE","tg_mean","CSIRO-Mk3-6-0","rcp45","2041-2070",2.04958292643229,0.0544185859658766
"511","PE","tg_mean","CanESM2","rcp45","2071-2100",3.79775150183475,0.0783682498129011
"512","PE","tg_mean","CanESM2","rcp45","2041-2070",3.17286580403646,0.0735391244120468
"513","PE","tg_mean","FGOALS-g2","rcp45","2071-2100",2.39853515625,0.00679166610402424
"514","PE","tg_mean","FGOALS-g2","rcp45","2041-2070",1.92722907788826,0.0183703277383247
"515","PE","tg_mean","GFDL-CM3","rcp45","2071-2100",4.6121230616714,0.0949322598479594
"516","PE","tg_mean","GFDL-CM3","rcp45","2041-2070",3.85125898881392,0.0869912153892288
"517","PE","tg_mean","GFDL-ESM2G","rcp45","2071-2100",2.0729569868608,0.0112307573033362
"518","PE","tg_mean","GFDL-ESM2G","rcp45","2041-2070",2.18236971768466,0.0180894184025091
"519","PE","tg_mean","GFDL-ESM2M","rcp45","2071-2100",1.59373224431818,0.0357955614482382
"520","PE","tg_mean","GFDL-ESM2M","rcp45","2041-2070",1.573007849491,0.0249498908541464
"521","PE","tg_mean","HadGEM2-AO","rcp45","2071-2100",4.75814227479877,0.0644387715810424
"522","PE","tg_mean","HadGEM2-AO","rcp45","2041-2070",4.21015310576468,0.0503664075850739
"523","PE","tg_mean","HadGEM2-ES","rcp45","2071-2100",4.97478286280777,0.0874866602973716
"524","PE","tg_mean","HadGEM2-ES","rcp45","2041-2070",3.96959653912169,0.105390823373486
"525","PE","tg_mean","IPSL-CM5A-LR","rcp45","2071-2100",3.45826526988636,0.0522245640663182
"526","PE","tg_mean","IPSL-CM5A-LR","rcp45","2041-2070",2.66744366270123,0.0296408568910063
"527","PE","tg_mean","IPSL-CM5A-MR","rcp45","2071-2100",3.28819839015152,0.0376307074881042
"528","PE","tg_mean","IPSL-CM5A-MR","rcp45","2041-2070",2.60675326260653,0.0196417271188308
"529","PE","tg_mean","MIROC-ESM-CHEM","rcp45","2071-2100",4.42891124378551,0.0265879765011677
"530","PE","tg_mean","MIROC-ESM-CHEM","rcp45","2041-2070",4.03770160097064,0.0285847704538842
"531","PE","tg_mean","MIROC-ESM","rcp45","2071-2100",4.51230191317472,0.0321265122781729
"532","PE","tg_mean","MIROC-ESM","rcp45","2041-2070",3.47353238192472,0.0247136204737508
"533","PE","tg_mean","MIROC5","rcp45","2071-2100",3.45867753462358,0.0640449173881481
"534","PE","tg_mean","MIROC5","rcp45","2041-2070",2.63274480646307,0.0349658347522865
"535","PE","tg_mean","MPI-ESM-LR","rcp45","2071-2100",2.62526004675663,0.00646699319063775
"536","PE","tg_mean","MPI-ESM-LR","rcp45","2041-2070",2.03135597922585,0.00740302155901887
"537","PE","tg_mean","MPI-ESM-MR","rcp45","2071-2100",2.68774599017519,0.0323162173971988
"538","PE","tg_mean","MPI-ESM-MR","rcp45","2041-2070",2.09775816021544,0.0300177965900194
"539","PE","tg_mean","MRI-CGCM3","rcp45","2071-2100",2.45796175870028,0.043370589090135
"540","PE","tg_mean","MRI-CGCM3","rcp45","2041-2070",2.09884014707623,0.0408482788009913
"541","PE","tg_mean","NorESM1-ME","rcp45","2071-2100",3.38751535126657,0.0411299396533672
"542","PE","tg_mean","NorESM1-ME","rcp45","2041-2070",2.37913392962831,0.0409348872974727
"543","PE","tg_mean","NorESM1-M","rcp45","2071-2100",3.28749870531487,0.0426463629006648
"544","PE","tg_mean","NorESM1-M","rcp45","2041-2070",2.77045362067945,0.0454380911344482
"545","PE","tg_mean","bcc-csm1-1-m","rcp45","2071-2100",3.05703198982008,0.0751896173466703
"546","PE","tg_mean","bcc-csm1-1-m","rcp45","2041-2070",2.43408018169981,0.0622709948866633
"547","PE","tg_mean","bcc-csm1-1","rcp45","2071-2100",3.44374722567472,0.0639625301040474
"548","PE","tg_mean","bcc-csm1-1","rcp45","2041-2070",3.0325859301018,0.0589893534742729
"549","PE","tg_mean","ACCESS1-0","rcp45","2071-2100",4.17873498165246,0.0471246527387407
"550","PE","tg_mean","ACCESS1-0","rcp45","2041-2070",3.21932650479403,0.0343479386685874
"551","PE","tg_mean","BNU-ESM","rcp85","2071-2100",6.42786920720881,0.0268345082974874
"552","PE","tg_mean","BNU-ESM","rcp85","2041-2070",3.7305312647964,0.0186652264862885
"553","PE","tg_mean","CCSM4","rcp85","2071-2100",4.79956406102036,0.0868993808699519
"554","PE","tg_mean","CCSM4","rcp85","2041-2070",2.89606267755682,0.064133647247853
"555","PE","tg_mean","CESM1-CAM5","rcp85","2071-2100",5.29224539092093,0.16680816864426
"556","PE","tg_mean","CESM1-CAM5","rcp85","2041-2070",3.488232421875,0.106943196008847
"557","PE","tg_mean","CNRM-CM5","rcp85","2071-2100",4.78946570194129,0.0680117798816522
"558","PE","tg_mean","CNRM-CM5","rcp85","2041-2070",3.02956376509233,0.053742741966782
"559","PE","tg_mean","CSIRO-Mk3-6-0","rcp85","2071-2100",4.82114220821496,0.110324031553412
"560","PE","tg_mean","CSIRO-Mk3-6-0","rcp85","2041-2070",2.6894501657197,0.0767586717330994
"561","PE","tg_mean","CanESM2","rcp85","2071-2100",6.52359434185606,0.198388325271363
"562","PE","tg_mean","CanESM2","rcp85","2041-2070",4.00930249763258,0.111954765939196
"563","PE","tg_mean","FGOALS-g2","rcp85","2071-2100",4.78884980172822,0.0334870011616703
"564","PE","tg_mean","FGOALS-g2","rcp85","2041-2070",2.91493345318419,0.0353787365572395
"565","PE","tg_mean","GFDL-CM3","rcp85","2071-2100",7.207763671875,0.142720989265959
