"","pt","varName","gcm","Rcp","era","x.mean","x.sd"
"284","YT","prcptot","MIROC5","rcp85","2041-2070",1.15549742490417,0.0345670537037712
"285","YT","prcptot","MPI-ESM-LR","rcp85","2071-2100",1.30089030419646,0.0447798706150436
"286","YT","prcptot","MPI-ESM-LR","rcp85","2041-2070",1.17255665825261,0.0352212002348182
"287","YT","prcptot","MPI-ESM-MR","rcp85","2071-2100",1.32349858102319,0.0796100297153029
"288","YT","prcptot","MPI-ESM-MR","rcp85","2041-2070",1.17244958536248,0.0383834497332148
"289","YT","prcptot","MRI-CGCM3","rcp85","2071-2100",1.30851749489226,0.126905719162506
"290","YT","prcptot","MRI-CGCM3","rcp85","2041-2070",1.15934885260755,0.0564982887625096
"291","YT","prcptot","NorESM1-ME","rcp85","2071-2100",1.31682308167542,0.0605672906207634
"292","YT","prcptot","NorESM1-ME","rcp85","2041-2070",1.15289369112556,0.0340465516442937
"293","YT","prcptot","NorESM1-M","rcp85","2071-2100",1.29955795088345,0.0528600505514767
"294","YT","prcptot","NorESM1-M","rcp85","2041-2070",1.15084351262765,0.039158187453084
"295","YT","prcptot","bcc-csm1-1-m","rcp85","2071-2100",1.22805326542689,0.0305802314830244
"296","YT","prcptot","bcc-csm1-1-m","rcp85","2041-2070",1.11935506955491,0.026653380133955
"297","YT","prcptot","bcc-csm1-1","rcp85","2071-2100",1.32129204064414,0.0398523655019051
"298","YT","prcptot","bcc-csm1-1","rcp85","2041-2070",1.184682309537,0.0223180787216651
"299","YT","prcptot","ACCESS1-0","rcp85","2071-2100",1.37219932184008,0.0695961409281699
"300","YT","prcptot","ACCESS1-0","rcp85","2041-2070",1.19714777874276,0.0368356398746046
"301","SK","prcptot","BNU-ESM","rcp45","2071-2100",1.16168860679105,0.0632869126306122
"302","SK","prcptot","BNU-ESM","rcp45","2041-2070",1.09741628080601,0.0694140003608102
"303","SK","prcptot","CCSM4","rcp45","2071-2100",1.02972279273679,0.0355805182648341
"304","SK","prcptot","CCSM4","rcp45","2041-2070",1.03928814512151,0.0357019107000721
"305","SK","prcptot","CESM1-CAM5","rcp45","2071-2100",1.00838013214033,0.0477698595574359
"306","SK","prcptot","CESM1-CAM5","rcp45","2041-2070",1.06012755756746,0.0375375879284191
"307","SK","prcptot","CNRM-CM5","rcp45","2071-2100",1.11072567183898,0.0478718972438598
"308","SK","prcptot","CNRM-CM5","rcp45","2041-2070",1.07929110345982,0.0220865191888382
"309","SK","prcptot","CSIRO-Mk3-6-0","rcp45","2071-2100",1.17067372088799,0.0363392136458139
"310","SK","prcptot","CSIRO-Mk3-6-0","rcp45","2041-2070",1.07826959199825,0.0457050244879008
"311","SK","prcptot","CanESM2","rcp45","2071-2100",1.1179705795026,0.0485618089664127
"312","SK","prcptot","CanESM2","rcp45","2041-2070",1.10335165139692,0.0335349890784928
"313","SK","prcptot","FGOALS-g2","rcp45","2071-2100",1.12649919216981,0.0540640667703751
"314","SK","prcptot","FGOALS-g2","rcp45","2041-2070",1.09335123479428,0.0275379387728355
"315","SK","prcptot","GFDL-CM3","rcp45","2071-2100",1.22054744102481,0.0395870919200448
"316","SK","prcptot","GFDL-CM3","rcp45","2041-2070",1.22582950203181,0.0598633984114844
"317","SK","prcptot","GFDL-ESM2G","rcp45","2071-2100",1.07259100518947,0.0462296008340984
"318","SK","prcptot","GFDL-ESM2G","rcp45","2041-2070",1.06112247142805,0.0257751007915944
"319","SK","prcptot","GFDL-ESM2M","rcp45","2071-2100",1.13540699799547,0.0434636790017428
"320","SK","prcptot","GFDL-ESM2M","rcp45","2041-2070",1.14165361662746,0.0533877303955535
"321","SK","prcptot","HadGEM2-AO","rcp45","2071-2100",1.00644877297783,0.0473605413729184
"322","SK","prcptot","HadGEM2-AO","rcp45","2041-2070",1.02412219684067,0.0361310819968158
"323","SK","prcptot","HadGEM2-ES","rcp45","2071-2100",1.06789214507354,0.034983067858937
"324","SK","prcptot","HadGEM2-ES","rcp45","2041-2070",1.04455223736374,0.0293099488504862
"325","SK","prcptot","IPSL-CM5A-LR","rcp45","2071-2100",1.05380837739891,0.0261128713252965
"326","SK","prcptot","IPSL-CM5A-LR","rcp45","2041-2070",1.05854795804283,0.0264567203447086
"327","SK","prcptot","IPSL-CM5A-MR","rcp45","2071-2100",1.01773083777499,0.0242926178842378
"328","SK","prcptot","IPSL-CM5A-MR","rcp45","2041-2070",1.00479270238585,0.0491466920862549
"329","SK","prcptot","MIROC-ESM-CHEM","rcp45","2071-2100",1.14004039363401,0.041828986231657
"330","SK","prcptot","MIROC-ESM-CHEM","rcp45","2041-2070",1.08222391872647,0.0252923281319827
"331","SK","prcptot","MIROC-ESM","rcp45","2071-2100",1.13272673501565,0.0447000330044487
"332","SK","prcptot","MIROC-ESM","rcp45","2041-2070",1.12552519238784,0.0208229104712772
"333","SK","prcptot","MIROC5","rcp45","2071-2100",1.07331144417252,0.0485099322107936
"334","SK","prcptot","MIROC5","rcp45","2041-2070",1.06901959732481,0.0807007946196947
"335","SK","prcptot","MPI-ESM-LR","rcp45","2071-2100",1.05497899965402,0.0486646848223253
"336","SK","prcptot","MPI-ESM-LR","rcp45","2041-2070",1.06512446127098,0.0334330420381535
"337","SK","prcptot","MPI-ESM-MR","rcp45","2071-2100",1.09593171641498,0.0470384020367641
"338","SK","prcptot","MPI-ESM-MR","rcp45","2041-2070",1.11875801805505,0.0310950156349486
"339","SK","prcptot","MRI-CGCM3","rcp45","2071-2100",1.17097237887603,0.0314444692848822
"340","SK","prcptot","MRI-CGCM3","rcp45","2041-2070",1.12552712520752,0.0243271414696933
"341","SK","prcptot","NorESM1-ME","rcp45","2071-2100",1.11444964383555,0.02611469171201
"342","SK","prcptot","NorESM1-ME","rcp45","2041-2070",1.12008848243447,0.0269918027266877
"343","SK","prcptot","NorESM1-M","rcp45","2071-2100",1.11328983084837,0.0226493797152852
"344","SK","prcptot","NorESM1-M","rcp45","2041-2070",1.04431704830177,0.029046364822996
"345","SK","prcptot","bcc-csm1-1-m","rcp45","2071-2100",1.07751318176058,0.0314000416801258
"346","SK","prcptot","bcc-csm1-1-m","rcp45","2041-2070",1.05376387954331,0.0292482178891138
"347","SK","prcptot","bcc-csm1-1","rcp45","2071-2100",1.11544348927917,0.0257871338054182
"348","SK","prcptot","bcc-csm1-1","rcp45","2041-2070",1.138966398345,0.0172257879407964
"349","SK","prcptot","ACCESS1-0","rcp45","2071-2100",1.02293205817745,0.0634967401369404
"350","SK","prcptot","ACCESS1-0","rcp45","2041-2070",1.03855708104535,0.0456562081468936
"351","SK","prcptot","BNU-ESM","rcp85","2071-2100",1.19830200755307,0.0820737870326819
"352","SK","prcptot","BNU-ESM","rcp85","2041-2070",1.15969021978778,0.0687642832102103
"353","SK","prcptot","CCSM4","rcp85","2071-2100",1.02186876237354,0.0395550893899195
"354","SK","prcptot","CCSM4","rcp85","2041-2070",1.04589955379407,0.0271882393711009
"355","SK","prcptot","CESM1-CAM5","rcp85","2071-2100",1.04552689011867,0.0361195111784702
"356","SK","prcptot","CESM1-CAM5","rcp85","2041-2070",1.08086090219547,0.0232564927059663
"357","SK","prcptot","CNRM-CM5","rcp85","2071-2100",1.12557937764429,0.0368173432794805
"358","SK","prcptot","CNRM-CM5","rcp85","2041-2070",1.10203526208923,0.039253011310579
"359","SK","prcptot","CSIRO-Mk3-6-0","rcp85","2071-2100",1.10549047069245,0.0630675084203356
"360","SK","prcptot","CSIRO-Mk3-6-0","rcp85","2041-2070",1.0902044952011,0.0424234752021219
"361","SK","prcptot","CanESM2","rcp85","2071-2100",1.15583332419112,0.0451908652116449
"362","SK","prcptot","CanESM2","rcp85","2041-2070",1.13986050977635,0.0524288361681556
"363","SK","prcptot","FGOALS-g2","rcp85","2071-2100",1.23278140488182,0.0656227521633024
"364","SK","prcptot","FGOALS-g2","rcp85","2041-2070",1.12175550116517,0.0319231453083965
"365","SK","prcptot","GFDL-CM3","rcp85","2071-2100",1.31709246361098,0.064057907811885
"366","SK","prcptot","GFDL-CM3","rcp85","2041-2070",1.2513857095702,0.0504098697196904
"367","SK","prcptot","GFDL-ESM2G","rcp85","2071-2100",1.17063903658511,0.0397076285674267
"368","SK","prcptot","GFDL-ESM2G","rcp85","2041-2070",1.14797073820357,0.037337176298037
"369","SK","prcptot","GFDL-ESM2M","rcp85","2071-2100",1.23266754777173,0.0620494249061863
"370","SK","prcptot","GFDL-ESM2M","rcp85","2041-2070",1.15434710158882,0.0282868064307952
"371","SK","prcptot","HadGEM2-AO","rcp85","2071-2100",0.989100859106098,0.0597052083907544
"372","SK","prcptot","HadGEM2-AO","rcp85","2041-2070",0.978018648698518,0.0590851234486904
"373","SK","prcptot","HadGEM2-ES","rcp85","2071-2100",1.02646227584686,0.0402867609449062
"374","SK","prcptot","HadGEM2-ES","rcp85","2041-2070",1.10280303389121,0.0434626723027642
"375","SK","prcptot","IPSL-CM5A-LR","rcp85","2071-2100",1.09427113628775,0.028962837452444
"376","SK","prcptot","IPSL-CM5A-LR","rcp85","2041-2070",1.07953379245387,0.0447441744632469
"377","SK","prcptot","IPSL-CM5A-MR","rcp85","2071-2100",1.04904476497993,0.0367280101351486
"378","SK","prcptot","IPSL-CM5A-MR","rcp85","2041-2070",1.03506051015566,0.0435376388517522
"379","SK","prcptot","MIROC-ESM-CHEM","rcp85","2071-2100",1.25495495578228,0.050813057884572
"380","SK","prcptot","MIROC-ESM-CHEM","rcp85","2041-2070",1.14243329774874,0.0444261038578306
"381","SK","prcptot","MIROC-ESM","rcp85","2071-2100",1.14429109619146,0.0499087088500504
"382","SK","prcptot","MIROC-ESM","rcp85","2041-2070",1.12413376395862,0.0649940186304801
"383","SK","prcptot","MIROC5","rcp85","2071-2100",1.08809213021809,0.0676492239658655
"384","SK","prcptot","MIROC5","rcp85","2041-2070",1.08141361105625,0.0472210979695446
"385","SK","prcptot","MPI-ESM-LR","rcp85","2071-2100",1.16134103669631,0.0500034143526847
"386","SK","prcptot","MPI-ESM-LR","rcp85","2041-2070",1.06114608806414,0.0388214309821141
"387","SK","prcptot","MPI-ESM-MR","rcp85","2071-2100",1.09906450361828,0.0755699732301107
"388","SK","prcptot","MPI-ESM-MR","rcp85","2041-2070",1.10348543841121,0.0402302021221175
"389","SK","prcptot","MRI-CGCM3","rcp85","2071-2100",1.24763051919311,0.041760610772079
"390","SK","prcptot","MRI-CGCM3","rcp85","2041-2070",1.16081991317991,0.029637357382624
"391","SK","prcptot","NorESM1-ME","rcp85","2071-2100",1.16096336923858,0.0339259699300989
"392","SK","prcptot","NorESM1-ME","rcp85","2041-2070",1.15044059132554,0.019338916364913
"393","SK","prcptot","NorESM1-M","rcp85","2071-2100",1.09895214996044,0.0432385365560223
"394","SK","prcptot","NorESM1-M","rcp85","2041-2070",1.082928905199,0.0323195688472248
"395","SK","prcptot","bcc-csm1-1-m","rcp85","2071-2100",1.13178092599818,0.0447046507694656
"396","SK","prcptot","bcc-csm1-1-m","rcp85","2041-2070",1.07205088089759,0.034011320932749
"397","SK","prcptot","bcc-csm1-1","rcp85","2071-2100",1.1728702914286,0.0547470415523718
"398","SK","prcptot","bcc-csm1-1","rcp85","2041-2070",1.16601975071795,0.0430871784262034
"399","SK","prcptot","ACCESS1-0","rcp85","2071-2100",1.05721179451491,0.10505217845941
"400","SK","prcptot","ACCESS1-0","rcp85","2041-2070",1.08637774433379,0.0430446102059649
"401","QC","prcptot","BNU-ESM","rcp45","2071-2100",1.18663965446834,0.0768521200536202
"402","QC","prcptot","BNU-ESM","rcp45","2041-2070",1.13485344789391,0.0533954343440201
"403","QC","prcptot","CCSM4","rcp45","2071-2100",1.07704748968855,0.023856677381458
"404","QC","prcptot","CCSM4","rcp45","2041-2070",1.06749487801007,0.0222338899684742
"405","QC","prcptot","CESM1-CAM5","rcp45","2071-2100",1.09194174557194,0.0490008954635412
"406","QC","prcptot","CESM1-CAM5","rcp45","2041-2070",1.0812201414135,0.0514899875885405
"407","QC","prcptot","CNRM-CM5","rcp45","2071-2100",1.13388539626619,0.0420592473311693
"408","QC","prcptot","CNRM-CM5","rcp45","2041-2070",1.09558652996692,0.0310634429166607
"409","QC","prcptot","CSIRO-Mk3-6-0","rcp45","2071-2100",1.12331193595828,0.0463072887190267
"410","QC","prcptot","CSIRO-Mk3-6-0","rcp45","2041-2070",1.10209551860015,0.047359251546181
"411","QC","prcptot","CanESM2","rcp45","2071-2100",1.16213580687944,0.0718575753729715
"412","QC","prcptot","CanESM2","rcp45","2041-2070",1.14053894651169,0.0542462934147931
"413","QC","prcptot","FGOALS-g2","rcp45","2071-2100",1.07567382027149,0.0252145490076753
"414","QC","prcptot","FGOALS-g2","rcp45","2041-2070",1.08867744295917,0.0280665419671391
"415","QC","prcptot","GFDL-CM3","rcp45","2071-2100",1.21633090373031,0.12692625433494
"416","QC","prcptot","GFDL-CM3","rcp45","2041-2070",1.19159042033625,0.0888646673270445
"417","QC","prcptot","GFDL-ESM2G","rcp45","2071-2100",1.10580018003742,0.0334985081138316
"418","QC","prcptot","GFDL-ESM2G","rcp45","2041-2070",1.11215466986319,0.027158153510006
"419","QC","prcptot","GFDL-ESM2M","rcp45","2071-2100",1.10035168269093,0.0273077529921874
"420","QC","prcptot","GFDL-ESM2M","rcp45","2041-2070",1.07475456943683,0.0386259284006517
"421","QC","prcptot","HadGEM2-AO","rcp45","2071-2100",1.15079586295937,0.0786438175826879
"422","QC","prcptot","HadGEM2-AO","rcp45","2041-2070",1.15569108533575,0.0576692420996652
"423","QC","prcptot","HadGEM2-ES","rcp45","2071-2100",1.19898266490185,0.0713553868619319
"424","QC","prcptot","HadGEM2-ES","rcp45","2041-2070",1.14650637206251,0.0386432364080876
"425","QC","prcptot","IPSL-CM5A-LR","rcp45","2071-2100",1.15344694358358,0.0448085048575381
"426","QC","prcptot","IPSL-CM5A-LR","rcp45","2041-2070",1.10969702256885,0.0299347583249024
"427","QC","prcptot","IPSL-CM5A-MR","rcp45","2071-2100",1.11377662618534,0.0475511691730717
"428","QC","prcptot","IPSL-CM5A-MR","rcp45","2041-2070",1.0974047085341,0.0415300904339124
"429","QC","prcptot","MIROC-ESM-CHEM","rcp45","2071-2100",1.18323223891532,0.0407070218315869
"430","QC","prcptot","MIROC-ESM-CHEM","rcp45","2041-2070",1.16132904490865,0.0394285114253486
"431","QC","prcptot","MIROC-ESM","rcp45","2071-2100",1.17784599767848,0.0388631752385812
"432","QC","prcptot","MIROC-ESM","rcp45","2041-2070",1.14406340075131,0.0377513515846927
"433","QC","prcptot","MIROC5","rcp45","2071-2100",1.15469116405373,0.0467223139222881
"434","QC","prcptot","MIROC5","rcp45","2041-2070",1.10609459237469,0.0276567815722009
"435","QC","prcptot","MPI-ESM-LR","rcp45","2071-2100",1.14329263403189,0.0382466904126998
"436","QC","prcptot","MPI-ESM-LR","rcp45","2041-2070",1.09377708357966,0.0448003931695373
"437","QC","prcptot","MPI-ESM-MR","rcp45","2071-2100",1.12781232584547,0.0457889265665737
"438","QC","prcptot","MPI-ESM-MR","rcp45","2041-2070",1.11769538426174,0.0389353947393812
"439","QC","prcptot","MRI-CGCM3","rcp45","2071-2100",1.14717825118977,0.0401523230580365
"440","QC","prcptot","MRI-CGCM3","rcp45","2041-2070",1.11790977520601,0.0277287079738568
"441","QC","prcptot","NorESM1-ME","rcp45","2071-2100",1.11457155424867,0.0249812954962634
"442","QC","prcptot","NorESM1-ME","rcp45","2041-2070",1.08111754795504,0.0171255660892468
"443","QC","prcptot","NorESM1-M","rcp45","2071-2100",1.11412318532782,0.0312083953054237
"444","QC","prcptot","NorESM1-M","rcp45","2041-2070",1.09367990289364,0.0290664312571134
"445","QC","prcptot","bcc-csm1-1-m","rcp45","2071-2100",1.09782337120827,0.0430594250768308
"446","QC","prcptot","bcc-csm1-1-m","rcp45","2041-2070",1.10095858982507,0.0401127278485191
"447","QC","prcptot","bcc-csm1-1","rcp45","2071-2100",1.12649484752443,0.0400176358734218
"448","QC","prcptot","bcc-csm1-1","rcp45","2041-2070",1.11259390056391,0.05325253918784
"449","QC","prcptot","ACCESS1-0","rcp45","2071-2100",1.17819813016123,0.0499454588466353
"450","QC","prcptot","ACCESS1-0","rcp45","2041-2070",1.1304552353061,0.0433112723640059
"451","QC","prcptot","BNU-ESM","rcp85","2071-2100",1.30182110914229,0.122187704607742
"452","QC","prcptot","BNU-ESM","rcp85","2041-2070",1.21175729549337,0.060811853817289
"453","QC","prcptot","CCSM4","rcp85","2071-2100",1.1338800220106,0.0599234739383318
"454","QC","prcptot","CCSM4","rcp85","2041-2070",1.06036887006707,0.0358249586384992
"455","QC","prcptot","CESM1-CAM5","rcp85","2071-2100",1.14276473488059,0.083951536870667
"456","QC","prcptot","CESM1-CAM5","rcp85","2041-2070",1.10245727451197,0.0520038915558865
"457","QC","prcptot","CNRM-CM5","rcp85","2071-2100",1.22526859651418,0.0567490749116031
"458","QC","prcptot","CNRM-CM5","rcp85","2041-2070",1.13198578311533,0.0322356632222096
"459","QC","prcptot","CSIRO-Mk3-6-0","rcp85","2071-2100",1.19793422619151,0.0579375648760803
"460","QC","prcptot","CSIRO-Mk3-6-0","rcp85","2041-2070",1.10783401257749,0.0414614111027838
"461","QC","prcptot","CanESM2","rcp85","2071-2100",1.24134014392271,0.120619304741641
"462","QC","prcptot","CanESM2","rcp85","2041-2070",1.17699057903437,0.0611714514205939
"463","QC","prcptot","FGOALS-g2","rcp85","2071-2100",1.19197531973882,0.0547823787396736
"464","QC","prcptot","FGOALS-g2","rcp85","2041-2070",1.13099253479511,0.043038960622027
"465","QC","prcptot","GFDL-CM3","rcp85","2071-2100",1.31414546430166,0.159279305002092
"466","QC","prcptot","GFDL-CM3","rcp85","2041-2070",1.2185920136502,0.0985245780232144
"467","QC","prcptot","GFDL-ESM2G","rcp85","2071-2100",1.23216047248006,0.084761568588666
"468","QC","prcptot","GFDL-ESM2G","rcp85","2041-2070",1.13063187411237,0.0204539627781913
"469","QC","prcptot","GFDL-ESM2M","rcp85","2071-2100",1.19423329212767,0.0830152254547385
"470","QC","prcptot","GFDL-ESM2M","rcp85","2041-2070",1.10134883007035,0.0698624669443032
"471","QC","prcptot","HadGEM2-AO","rcp85","2071-2100",1.24672360247047,0.108720881837328
"472","QC","prcptot","HadGEM2-AO","rcp85","2041-2070",1.16186423611856,0.0672449956551741
"473","QC","prcptot","HadGEM2-ES","rcp85","2071-2100",1.2597125153183,0.104014525721165
"474","QC","prcptot","HadGEM2-ES","rcp85","2041-2070",1.2212315492914,0.0762766427181659
"475","QC","prcptot","IPSL-CM5A-LR","rcp85","2071-2100",1.23651712424675,0.0820942191852671
"476","QC","prcptot","IPSL-CM5A-LR","rcp85","2041-2070",1.15298520492105,0.0460458104793445
"477","QC","prcptot","IPSL-CM5A-MR","rcp85","2071-2100",1.15600294611504,0.0726619711963058
"478","QC","prcptot","IPSL-CM5A-MR","rcp85","2041-2070",1.12240403728843,0.0508589436415143
"479","QC","prcptot","MIROC-ESM-CHEM","rcp85","2071-2100",1.30526920151319,0.0848195650215203
"480","QC","prcptot","MIROC-ESM-CHEM","rcp85","2041-2070",1.21736263813739,0.0444259332405967
"481","QC","prcptot","MIROC-ESM","rcp85","2071-2100",1.28432446825943,0.110789821401193
"482","QC","prcptot","MIROC-ESM","rcp85","2041-2070",1.18394453981006,0.0510428560943337
"483","QC","prcptot","MIROC5","rcp85","2071-2100",1.25428521655634,0.0794901328078285
"484","QC","prcptot","MIROC5","rcp85","2041-2070",1.14225758085412,0.0409393692042302
"485","QC","prcptot","MPI-ESM-LR","rcp85","2071-2100",1.22601578043628,0.0811022110843169
"486","QC","prcptot","MPI-ESM-LR","rcp85","2041-2070",1.14497636383253,0.0419161874944518
"487","QC","prcptot","MPI-ESM-MR","rcp85","2071-2100",1.21680102597954,0.0905682538972187
"488","QC","prcptot","MPI-ESM-MR","rcp85","2041-2070",1.14939370709478,0.0620954604147638
"489","QC","prcptot","MRI-CGCM3","rcp85","2071-2100",1.29364228211729,0.0802345438997827
"490","QC","prcptot","MRI-CGCM3","rcp85","2041-2070",1.18167208901349,0.0471492684445832
"491","QC","prcptot","NorESM1-ME","rcp85","2071-2100",1.16090194568467,0.0459822983369448
"492","QC","prcptot","NorESM1-ME","rcp85","2041-2070",1.12045638993767,0.029065413979666
"493","QC","prcptot","NorESM1-M","rcp85","2071-2100",1.20243129569079,0.0534956851357192
"494","QC","prcptot","NorESM1-M","rcp85","2041-2070",1.10705039750054,0.0309303249695801
"495","QC","prcptot","bcc-csm1-1-m","rcp85","2071-2100",1.16687964993601,0.0767954723223538
"496","QC","prcptot","bcc-csm1-1-m","rcp85","2041-2070",1.125903771686,0.0452073855200544
"497","QC","prcptot","bcc-csm1-1","rcp85","2071-2100",1.20553138476399,0.0905632646310975
"498","QC","prcptot","bcc-csm1-1","rcp85","2041-2070",1.1538923582982,0.0626250040878826
"499","QC","prcptot","ACCESS1-0","rcp85","2071-2100",1.25068527020171,0.0833139138914068
"500","QC","prcptot","ACCESS1-0","rcp85","2041-2070",1.18530135408711,0.0675616360909994
"501","PE","prcptot","BNU-ESM","rcp45","2071-2100",1.08035316701743,0.00879387649645251
"502","PE","prcptot","BNU-ESM","rcp45","2041-2070",1.05842679705966,0.00513687964818677
"503","PE","prcptot","CCSM4","rcp45","2071-2100",1.08760274192367,0.00833781357066246
"504","PE","prcptot","CCSM4","rcp45","2041-2070",1.03746870758287,0.00369520221503906
"505","PE","prcptot","CESM1-CAM5","rcp45","2071-2100",1.08891093799969,0.00421672730831558
"506","PE","prcptot","CESM1-CAM5","rcp45","2041-2070",1.08194297313483,0.00677997932809305
"507","PE","prcptot","CNRM-CM5","rcp45","2071-2100",1.05489345199754,0.0108243092180853
"508","PE","prcptot","CNRM-CM5","rcp45","2041-2070",1.03327065629556,0.00676854402159001
"509","PE","prcptot","CSIRO-Mk3-6-0","rcp45","2071-2100",1.14459365368291,0.0125142685115089
"510","PE","prcptot","CSIRO-Mk3-6-0","rcp45","2041-2070",1.1421157947936,0.0109310870366969
"511","PE","prcptot","CanESM2","rcp45","2071-2100",1.12260439670796,0.0186151284393799
"512","PE","prcptot","CanESM2","rcp45","2041-2070",1.12250701586052,0.00618922937714898
"513","PE","prcptot","FGOALS-g2","rcp45","2071-2100",1.09196812936935,0.00202543973892945
"514","PE","prcptot","FGOALS-g2","rcp45","2041-2070",1.08887706143391,0.00860146646714177
"515","PE","prcptot","GFDL-CM3","rcp45","2071-2100",1.12475950628226,0.0148312614567349
"516","PE","prcptot","GFDL-CM3","rcp45","2041-2070",1.13921055927154,0.0102654151757923
"517","PE","prcptot","GFDL-ESM2G","rcp45","2071-2100",1.08662007920053,0.00158814179347055
"518","PE","prcptot","GFDL-ESM2G","rcp45","2041-2070",1.07041615578905,0.00657910727348745
"519","PE","prcptot","GFDL-ESM2M","rcp45","2071-2100",1.06148827320794,0.00437084289274956
"520","PE","prcptot","GFDL-ESM2M","rcp45","2041-2070",0.99638487939217,0.00251552145851245
"521","PE","prcptot","HadGEM2-AO","rcp45","2071-2100",1.12285727030239,0.00541040859132755
"522","PE","prcptot","HadGEM2-AO","rcp45","2041-2070",1.11371407784285,0.0162765180261061
"523","PE","prcptot","HadGEM2-ES","rcp45","2071-2100",1.08337923273103,0.00941116303926538
"524","PE","prcptot","HadGEM2-ES","rcp45","2041-2070",1.08767914655299,0.00450379073775927
"525","PE","prcptot","IPSL-CM5A-LR","rcp45","2071-2100",1.04543913479976,0.00546283898518778
"526","PE","prcptot","IPSL-CM5A-LR","rcp45","2041-2070",1.07448663572027,0.00675986026441328
"527","PE","prcptot","IPSL-CM5A-MR","rcp45","2071-2100",1.09648258090806,0.0104955515980736
"528","PE","prcptot","IPSL-CM5A-MR","rcp45","2041-2070",1.07641599415281,0.00763780851777917
"529","PE","prcptot","MIROC-ESM-CHEM","rcp45","2071-2100",1.10566523352925,0.00843112425269658
"530","PE","prcptot","MIROC-ESM-CHEM","rcp45","2041-2070",1.08381812906735,0.0153038360569393
"531","PE","prcptot","MIROC-ESM","rcp45","2071-2100",1.11029499597848,0.0118668452194812
"532","PE","prcptot","MIROC-ESM","rcp45","2041-2070",1.11449997856509,0.00292654072700674
"533","PE","prcptot","MIROC5","rcp45","2071-2100",1.11156272974977,0.0134883586107198
"534","PE","prcptot","MIROC5","rcp45","2041-2070",1.13649502885285,0.00735287086667846
"535","PE","prcptot","MPI-ESM-LR","rcp45","2071-2100",1.06845034150865,0.00564481294628705
"536","PE","prcptot","MPI-ESM-LR","rcp45","2041-2070",1.07722694758884,0.00442379708228255
"537","PE","prcptot","MPI-ESM-MR","rcp45","2071-2100",1.05874570833494,0.00171706967228071
"538","PE","prcptot","MPI-ESM-MR","rcp45","2041-2070",1.03344360828213,0.00363225384731863
"539","PE","prcptot","MRI-CGCM3","rcp45","2071-2100",1.08244196946339,0.014316494648974
"540","PE","prcptot","MRI-CGCM3","rcp45","2041-2070",1.06582231650554,0.0116598106129133
"541","PE","prcptot","NorESM1-ME","rcp45","2071-2100",1.09501052014363,0.0110142891752154
"542","PE","prcptot","NorESM1-ME","rcp45","2041-2070",1.06489140109875,0.00286043152891378
"543","PE","prcptot","NorESM1-M","rcp45","2071-2100",1.10920416964829,0.00700271891580268
"544","PE","prcptot","NorESM1-M","rcp45","2041-2070",1.08251070081755,0.00554445062934248
"545","PE","prcptot","bcc-csm1-1-m","rcp45","2071-2100",1.05414375503304,0.00406781554076093
"546","PE","prcptot","bcc-csm1-1-m","rcp45","2041-2070",1.04111327403554,0.00556833085662761
"547","PE","prcptot","bcc-csm1-1","rcp45","2071-2100",1.11388941662224,0.00228716384587873
"548","PE","prcptot","bcc-csm1-1","rcp45","2041-2070",1.06818038034267,0.00145612313043242
"549","PE","prcptot","ACCESS1-0","rcp45","2071-2100",1.10534809575783,0.0119177535168826
"550","PE","prcptot","ACCESS1-0","rcp45","2041-2070",1.11218191264565,0.00423638893395283
"551","PE","prcptot","BNU-ESM","rcp85","2071-2100",1.1697512146973,0.00984667239581893
"552","PE","prcptot","BNU-ESM","rcp85","2041-2070",1.13858935313892,0.00813449445075441
"553","PE","prcptot","CCSM4","rcp85","2071-2100",1.08285678719258,0.00520480968962105
"554","PE","prcptot","CCSM4","rcp85","2041-2070",1.02877345652346,0.00403548490044617
"555","PE","prcptot","CESM1-CAM5","rcp85","2071-2100",1.07796358894436,0.0106770249047505
"556","PE","prcptot","CESM1-CAM5","rcp85","2041-2070",1.07152771261061,0.00683951913515639
"557","PE","prcptot","CNRM-CM5","rcp85","2071-2100",1.11510937122637,0.00261917880847537
"558","PE","prcptot","CNRM-CM5","rcp85","2041-2070",1.0560429129423,0.00542295527212564
"559","PE","prcptot","CSIRO-Mk3-6-0","rcp85","2071-2100",1.19996541987509,0.0183260563216309
"560","PE","prcptot","CSIRO-Mk3-6-0","rcp85","2041-2070",1.08687078663997,0.00858281886291759
"561","PE","prcptot","CanESM2","rcp85","2071-2100",1.12359553872923,0.023827346334826
"562","PE","prcptot","CanESM2","rcp85","2041-2070",1.13760967493128,0.00823286000768571
"563","PE","prcptot","FGOALS-g2","rcp85","2071-2100",1.16788067164432,0.00940065311556099
"564","PE","prcptot","FGOALS-g2","rcp85","2041-2070",1.13594477965522,0.0156003656056383
"565","PE","prcptot","GFDL-CM3","rcp85","2071-2100",1.13019524116779,0.021470932665452
"566","PE","prcptot","GFDL-CM3","rcp85","2041-2070",1.11757762015116,0.0119194201795032
"567","PE","prcptot","GFDL-ESM2G","rcp85","2071-2100",1.12422249392285,0.00520660550172867
"568","PE","prcptot","GFDL-ESM2G","rcp85","2041-2070",1.12585923967194,0.00394834908307237
"569","PE","prcptot","GFDL-ESM2M","rcp85","2071-2100",1.07865097950826,0.00319505591770702
